id,created_at,updated_at,name,description,instructions,category,muscle_groups,equipment,difficulty,video_url,image_url,google_drive_file_id,video_file,thumbnail,is_system,is_active,tags,created_by_id
504a5625-e248-4ed9-87fd-274dbdf9e260,2026-01-17 16:48:15.71561+00,2026-01-17 16:48:15.715632+00,Flexiones Declinado,,"1.	Coloca los pies elevados en un banco o superficie alta y las manos apoyadas en el suelo a la altura del pecho, un poco más abiertas que los hombros.

	2.	Mantén el cuerpo en línea recta de cabeza a pies y aprieta abdomen y glúteos.

	3.	Flexiona los codos y baja el pecho hacia el suelo de forma controlada, con los codos pegados al cuerpo.

	4.	Cuando el pecho esté cerca del suelo, empuja fuerte con las manos para volver arriba, sin bloquear los codos.

	5.	Mantén el cuerpo estable, sin arquear la espalda ni balancearte, y repite el movimiento de forma controlada.",bodyweight,"[""Pecho"", ""Hombro"", ""Tríceps""]",[],intermediate,,,,,,f,t,[],21
d93a0536-89d3-475f-83a1-74edeb3358fe,2026-01-22 10:44:59.247722+00,2026-01-22 10:52:42.846811+00,Press Militar de Pie con Barra,,"Colócate de pie con los pies al ancho de hombros y la barra apoyada a la altura de los hombros, agarrándola un poco más abierta que los hombros.

Aprieta el abdomen y los glúteos para estar estable y mantén la espalda recta y coloca los codos orientados hacia el frente

Empuja la barra hacia arriba en línea recta, pasando cerca de la cara, hasta estirar los brazos

Cuando la barra esté arriba, mantén el cuerpo firme sin arquear la espalda.

Baja la barra despacio de nuevo a la altura de los hombros y repite el movimiento de forma controlada.",strength,"[""Deltoides anterior"", ""Deltoides lateral"", ""Tríceps""]","[""Barra""]",advanced,,,,,,f,t,[],21
d5855c29-d9c5-487a-8e91-2b09e4679fcf,2026-01-22 11:15:17.440122+00,2026-01-22 11:15:17.440143+00,Sentadilla Barra Alta en Multipower,,"Colócate debajo de la barra del multipower y apóyala en la parte alta de la espalda, sobre el trapecio (no en el cuello), agarrándola un poco más abierta que los hombros.

Coloca los pies un poco adelantados respecto a la barra, al ancho de hombros o un poquito más, con las puntas un poco hacia fuera y desbloquea la barra.

Antes de bajar, aprieta el abdomen, saca pecho sin arquear la espalda y mira al frente.

Baja flexionando rodillas y cadera a la vez, dejando que las rodillas vayan hacia delante de forma natural, manteniendo los talones apoyados.

Desciende hasta donde te permita la movilidad sin perder la postura ni despegar los talones.

Desde abajo, empuja fuerte con los talones para subir siguiendo la línea de la máquina, manteniendo el abdomen firme.

Llega arriba sin bloquear las rodillas, controla el movimiento y repite de forma segura.",strength,"[""Cuádriceps"", ""Glúteo"", ""Isquio"", ""Core""]","[""Multipower""]",beginner,,,,,,f,t,[],21
b156dfde-550a-423a-b025-345dc09ce704,2026-01-22 11:13:34.293312+00,2026-01-22 11:15:29.100642+00,Sentadilla Barra Alta con Barra,,"Coloca la barra en la parte alta de la espalda, justo encima de los hombros (no en el cuello), apoyada en el músculo del trapecio, y agárrala con las manos un poco más abiertas que los hombros.

Saca la barra del soporte, da dos o tres pasos atrás y coloca los pies ligeramente más abiertos que ancho de los hombros, con las puntas ligeramente hacia fuera para estar más estable.

Antes de bajar, aprieta el abdomen como si fueras a recibir un golpe y mantén el pecho erguido, mirando al frente.

Empieza a bajar a la vez rodillas y cadera, como si fueras a sentarte en una silla, manteniendo la espalda recta y los talones siempre apoyados en el suelo.

Baja hasta donde puedas sin perder el equilibrio ni redondear la espalda, manteniendo las rodillas alineadas con los pies.

Desde abajo, empuja fuerte el suelo con los talones y sube manteniendo el pecho erguido y el abdomen apretado.

Estira las piernas al llegar arriba sin bloquearlas del todo, controla la postura y repite el movimiento de forma lenta y segura.",strength,"[""Cuádriceps"", ""Glúteo"", ""Isquio"", ""Core""]","[""Barra""]",intermediate,,,,,,f,t,[],21
9ae2fcaa-cbf5-47c9-9228-4dada934da2d,2026-01-22 11:16:52.514381+00,2026-01-22 11:16:52.514399+00,Sentadilla en Máquina,,"Colócate dentro de la máquina guiada y apoya la barra o los apoyos en la parte alta de la espalda, sobre los hombros (no en el cuello), agarrándolos con las manos para estar estable.

Coloca los pies al ancho de hombros, ligeramente adelantados y con las puntas un poco hacia fuera.

Antes de empezar, aprieta el abdomen, mantén el pecho erguido y mira al frente.

Baja de forma controlada flexionando rodillas y cadera a la vez, manteniendo los talones siempre apoyados en el suelo.

Desciende hasta donde puedas sin perder la postura ni redondear la espalda.

Empuja con los talones para subir siguiendo el recorrido de la máquina, manteniendo el abdomen firme y el cuerpo estable.

Llega arriba sin bloquear las rodillas, controla el movimiento y repite con seguridad.",strength,"[""Cuádriceps"", ""Glúteo"", ""Isquio"", ""Core""]","[""Máquina""]",beginner,,,,,,f,t,[],21
441882ee-fdf4-4bdb-bc92-5e86878be9bf,2026-01-22 10:50:04.171612+00,2026-01-22 10:50:04.171627+00,Hip Thrust en Máquina,,"Ajusta la máquina para que el respaldo apoye la parte alta de la espalda y coloca los pies en la plataforma al ancho de caderas, con las puntas ligeramente hacia fuera.

Coloca el apoyo acolchado sobre la cadera y asegúrate de que estás bien sujeto, con la espalda apoyada y los pies firmes.

Empieza con la cadera abajo, barbilla ligeramente metida y abdomen apretado para que la espalda no se arquee.

Empuja la plataforma con los talones y eleva la cadera de forma controlada hasta que hombros, cadera y rodillas queden alineados.

Arriba, aprieta fuerte los glúteos uno o dos segundos sin sacar pecho ni cargar la zona lumbar.

Baja la cadera despacio, manteniendo el control y la tensión en el glúteo, y repite el movimiento.",strength,"[""Glúteo""]","[""Máquina""]",beginner,,,,,,f,t,[],21
f8fae66c-5d89-4072-b6ec-1a9d93709b92,2026-01-22 10:52:02.243622+00,2026-01-22 10:52:02.243641+00,Push Press,,"Colócate de pie con los pies al ancho de hombros y la barra apoyada en la parte frontal de los hombros, agarrándola un poco más abierta que los hombros.

Aprieta el abdomen y los glúteos y flexiona ligeramente las rodillas, manteniendo el torso recto.

Empuja fuerte con las piernas para dar impulso y, a la vez, lleva la barra hacia arriba con los brazos.

Continúa el movimiento empujando con los brazos hasta estirar los brazos por encima de la cabeza, sin arquear la espalda.

Baja la barra de forma controlada de nuevo a los hombros y repite el movimiento.",strength,"[""Deltoides anterior"", ""Deltoides lateral"", ""Tríceps"", ""Core""]","[""Barra""]",advanced,,,,,,f,t,[],21
d4ad9dcf-bd60-4c5b-ab71-7f346bddc5d2,2026-01-22 10:48:05.890335+00,2026-01-22 10:52:21.304505+00,Press Militar en Máquina,,"Ajusta el asiento para que las asas queden a la altura de los hombros y apoya bien la espalda en el respaldo, con los pies firmes en el suelo y los codos orientados hacia el frente

Agarra las asas con los codos flexionados y ligeramente por debajo de las manos.

Aprieta el abdomen para estar estable y empuja las asas hacia arriba estirando los brazos, sin bloquear los codos.

Aprieta los hombros un segundo arriba sin encogerlos.

Baja despacio a la posición inicial y repite el movimiento de forma controlada.",strength,"[""Deltoides anterior"", ""Deltoides lateral"", ""Tríceps""]","[""Máquina""]",beginner,,,,,,f,t,[],21
8c8db616-16f3-4901-a2f0-c3b69e03ce4a,2026-01-22 10:42:12.910733+00,2026-01-22 10:53:39.277453+00,Press Militar con Mancuernas,,"Siéntate o colócate de pie con la espalda recta y los pies firmes en el suelo, una mancuerna en cada mano.

Coloca las mancuernas a la altura de los hombros, con los codos ligeramente por debajo de las manos, apuntando ligeramente hacia adelante

Aprieta el abdomen y los glúteos para estar estable.

Empuja las mancuernas hacia arriba hasta estirar los brazos, sin bloquear los codos ni arquear la espalda.

Baja despacio las mancuernas de nuevo a la altura de los hombros y repite el movimiento de forma controlada.",strength,"[""Deltoides anterior"", ""Deltoides lateral"", ""Tríceps""]","[""Banco muy Inclinado"", ""Mancuernas""]",intermediate,,,,,,f,t,[],21
7ee63944-41ae-4fca-b13d-c31071047ef6,2026-01-22 11:36:56.294191+00,2026-01-22 11:36:56.294212+00,Press de Banca con Barra,,"Túmbate boca arriba en el banco con la cabeza, la espalda y los glúteos apoyados, y coloca los pies firmes en el suelo.

Agarra la barra un poco más abierta que los hombros y sácala del soporte con los brazos estirados sobre el pecho.

Aprieta el abdomen y los glúteos para estar estable y baja la barra despacio hacia el centro del pecho, manteniendo los codos ligeramente abiertos.

Cuando la barra toque suavemente el pecho, ligeramente por debajo de la altura de los pezones, empuja fuerte hacia arriba hasta estirar los brazos, sin bloquear los codos ni arquear la espalda.

Mantén los pies apoyados, el cuerpo firme y repite el movimiento de forma controlada.",strength,"[""Pectoral"", ""Deltoides anterior"", ""Tríceps""]","[""Banco plano"", ""Barra""]",intermediate,,,,,,f,t,[],21
c515637b-e0a1-412c-acf7-cc4a86e5eaf3,2026-01-22 11:18:23.071805+00,2026-01-22 11:18:23.071827+00,Sentadilla Barra Baja con Barra,,"Coloca la barra más abajo que en la sentadilla barra alta, apoyada sobre la parte trasera de los hombros, justo encima de los omóplatos (no en el cuello), y agárrala firme con las manos.

Saca la barra del soporte, da dos o tres pasos atrás y coloca los pies al ancho de hombros, con las puntas ligeramente hacia fuera.

Antes de bajar, aprieta fuerte el abdomen y mantén el pecho firme, con el torso un poco más inclinado hacia delante que en la barra alta.

Empieza a bajar llevando la cadera ligeramente hacia atrás y flexionando las rodillas, manteniendo la espalda recta y los talones apoyados.

Baja de forma controlada hasta donde puedas sin redondear la espalda ni perder equilibrio, con las rodillas siguiendo la línea de los pies.

Desde abajo, empuja fuerte el suelo con los talones y sube manteniendo la inclinación del torso y el abdomen apretado.

Llega arriba sin bloquear las rodillas, estabiliza el cuerpo y repite el movimiento de forma segura.",strength,"[""Erectores espinales"", ""Glúteo"", ""Cuádriceps"", ""Isquio"", ""Core""]","[""Barra""]",advanced,,,,,,f,t,[],21
a7c57c13-9e87-4dc8-8b37-fe75b2b11386,2026-01-22 11:20:14.844904+00,2026-01-22 11:20:14.844942+00,Sentadilla Barra Alta con Talones Elevados en Multipower,,"Colócate debajo de la barra del multipower y apóyala en la parte alta de la espalda, sobre el trapecio (no en el cuello), agarrándola un poco más abierta que los hombros.

Coloca los talones elevados (con discos o cuñas de 3-5 cm) y los pies al ancho de hombros, con las puntas ligeramente hacia fuera, dejando la barra alineada con el centro del pie.

Desbloquea la barra, aprieta el abdomen y mantén el pecho erguido, mirando al frente.

Baja de forma controlada flexionando rodillas y cadera a la vez, permitiendo que las rodillas avancen hacia delante gracias a la elevación de los talones, sin despegar los pies.

Desciende hasta donde puedas manteniendo la espalda recta y la postura estable.

Empuja fuerte con la parte media del pie y los talones para subir siguiendo la guía de la máquina, manteniendo el abdomen firme.

Llega arriba sin bloquear las rodillas, controla el movimiento y repite de forma segura.",strength,"[""Cuádriceps"", ""Glúteo"", ""Core""]","[""Multipower""]",intermediate,,,,,,f,t,[],21
eb3b59f8-c60d-447a-8154-4d43f944bb14,2026-01-22 11:21:37.965743+00,2026-01-22 11:21:37.965761+00,Sentadilla Sumo en Multipower,,"Colócate debajo de la barra del multipower y apóyala en la parte alta de la espalda, sobre el trapecio (no en el cuello), agarrándola con las manos para estar estable.

Abre los pies más que el ancho de hombros, con las puntas bien orientadas hacia fuera, y colócalos ligeramente adelantados respecto a la barra.

Desbloquea la barra, aprieta el abdomen y mantén el pecho erguido, mirando al frente.

Empieza a bajar flexionando cadera y rodillas a la vez, dejando que las rodillas se abran siguiendo la línea de los pies.

Baja de forma controlada hasta donde te permita la movilidad sin perder la postura ni despegar los talones.

Empuja fuerte con los talones para subir siguiendo el recorrido de la máquina, manteniendo las rodillas abiertas y el abdomen firme.

Llega arriba sin bloquear las rodillas, estabiliza el cuerpo y repite el movimiento.",strength,"[""Glúteo"", ""Cuádriceps"", ""Aductores"", ""Core""]","[""Multipower""]",intermediate,,,,,,f,t,[],21
d045bf15-d531-4472-a134-421ecfb02873,2026-01-22 11:23:25.483307+00,2026-01-22 11:23:25.483328+00,Sentadilla con Peso Corporal,,"Colócate de pie con los pies al ancho de hombros y las puntas ligeramente hacia fuera.

Aprieta el abdomen y mantén el pecho erguido, mirando al frente.

Empieza a bajar llevando la cadera hacia atrás y flexionando las rodillas, como si fueras a sentarte en una silla.

Mantén los talones apoyados en el suelo y las rodillas alineadas con los pies.

Baja hasta donde puedas sin perder la postura ni redondear la espalda.

Empuja el suelo con los talones para volver a subir, estirando las piernas sin bloquearlas.

Controla el movimiento y repite de forma lenta y segura.",bodyweight,"[""Cuádriceps"", ""Glúteo""]","[""Sin material""]",beginner,,,,,,f,t,[],21
696cc38e-1e0d-4e72-8662-2e9f6db04e7e,2026-01-22 11:24:32.257059+00,2026-01-22 11:24:32.257074+00,Sentadilla Goblet,,"Sujeta una mancuerna o kettlebell con ambas manos frente al pecho, pegada al cuerpo.

Coloca los pies al ancho de hombros con las puntas ligeramente hacia fuera y aprieta el abdomen.

Empieza a bajar flexionando rodillas y cadera a la vez, manteniendo el pecho erguido y la espalda recta.

Deja que las rodillas avancen de forma natural, manteniendo los talones apoyados en el suelo.

Baja hasta donde puedas sin perder la postura, usando el peso como contrapeso.

Empuja el suelo con los talones para subir, manteniendo el abdomen firme.

Llega arriba sin bloquear las rodillas y repite el movimiento de forma controlada.",strength,"[""Cuádriceps"", ""Glúteo"", ""Core""]","[""Mancuerna o peso externo""]",beginner,,,,,,f,t,[],21
9ad2741a-a7f6-4079-be90-12ac378d44d9,2026-01-22 11:26:50.836424+00,2026-01-22 11:26:50.836441+00,Clamshells con Peso,,"Túmbate de lado en el suelo, con las piernas flexionadas y las rodillas una encima de la otra, y coloca una mini banda o un disco ligero sobre la rodilla superior.

Mantén los pies juntos, la cadera estable y aprieta ligeramente el abdomen para no balancearte.

Abre la rodilla de arriba hacia el techo contra la resistencia, como si abrieras una concha, sin separar los pies.

Sube hasta donde puedas sin girar la cadera ni el tronco.

Aprieta el glúteo un segundo arriba, controlando el peso.

Baja la rodilla despacio a la posición inicial sin perder la tensión.

Repite el movimiento de forma controlada y luego cambia de lado.",strength,"[""Glúteo"", ""Core""]","[""Mancuerna o peso externo""]",intermediate,,,,,,f,t,[],21
ededacd6-f192-43df-9388-e6f33075ce48,2026-01-22 11:29:14.0681+00,2026-01-22 11:29:14.06813+00,Remo Australiano,,"Colócate debajo de una barra fija o en una multipower, e incluso una mesa estable y sólida, con el cuerpo estirado y los talones apoyados en el suelo.

Agarra la barra un poco más abierta que los hombros, con el cuerpo en línea recta de cabeza a pies.

Aprieta el abdomen y los glúteos para no hundir la cadera.

Tira del pecho hacia la barra llevando los codos hacia atrás y juntando los omóplatos.

Llega con el pecho cerca de la barra sin sacar la cabeza hacia delante.

Baja despacio estirando los brazos sin perder la tensión del cuerpo.

Mantén el cuerpo firme y repite el movimiento de forma controlada.",bodyweight,"[""Espalda"", ""Bíceps"", ""Antebrazo""]","[""Barra Fija o Soporte""]",beginner,,,,,,f,t,[],21
1cc36981-b034-4ab6-a7b6-67f18087f627,2026-01-22 11:38:22.06659+00,2026-01-22 11:38:22.066616+00,Press de Banca con Mancuernas,,"Túmbate boca arriba en el banco con la cabeza, la espalda y los glúteos bien apoyados, y los pies firmes en el suelo.

Sujeta una mancuerna en cada mano a la altura del pecho, con los codos flexionados y ligeramente abiertos.

Aprieta el abdomen y los glúteos para estar estable.

Empuja las mancuernas hacia arriba hasta estirar los brazos, juntándolas arriba sin chocarlas.

Baja despacio las mancuernas de nuevo a la altura del pecho, controlando el movimiento.

Mantén el cuerpo firme, sin arquear la espalda, y repite el ejercicio de forma controlada.",strength,"[""Pectorales"", ""Deltoides anterior"", ""Tríceps""]","[""Mancuernas"", ""Banco plano""]",beginner,,,,,,f,t,[],21
57cea302-7ca6-45f3-966e-e1e2d8cc5abe,2026-01-22 11:39:40.836915+00,2026-01-22 11:39:40.836936+00,Press Banca en Máquina,,"Ajusta el asiento o el banco de la máquina guiada para que las asas queden a la altura del centro del pezón y apoya bien la espalda y los glúteos.

Coloca los pies firmes en el suelo y agarra las asas con las manos, un poco más abiertas que los hombros.

Aprieta el abdomen y mantén el pecho erguido para estar estable.

Empuja las asas hacia delante/arriba (según la máquina) estirando los brazos de forma controlada, sin bloquear los codos.

Aprieta el pecho un segundo al final del empuje.

Vuelve despacio a la posición inicial, controlando el recorrido.

Mantén siempre el cuerpo estable y repite el movimiento de forma controlada.",strength,"[""Pectoral"", ""Deltoides anterior"", ""Tríceps""]","[""Máquina""]",beginner,,,,,,f,t,[],21
cca219f1-f77f-473b-b850-69bc3941e7f3,2026-01-22 11:42:14.464333+00,2026-01-22 11:42:14.464362+00,Dominada Supina,,"Agarra la barra con las manos en supinación (palmas mirando hacia ti), a la anchura de los hombros o un poco más cerradas.

Cuelga con los brazos estirados, el cuerpo en línea recta y el abdomen apretado.

Inicia el movimiento llevando los codos hacia abajo y hacia atrás, activando espalda y bíceps.

Sube el pecho hacia la barra sin balancearte ni encoger los hombros.

Llega hasta que la barbilla pase la barra o lo más alto que puedas con buena técnica.

Baja despacio estirando los brazos por completo, manteniendo el control.

Mantén el cuerpo firme y repite el movimiento de forma controlada.",bodyweight,"[""Bíceps"", ""Dorsal""]","[""Barra fija""]",intermediate,,,,,,f,t,[],21
cedc71e6-44f7-462b-8602-f984e292a7ad,2026-01-22 11:43:45.867736+00,2026-01-22 11:43:45.867761+00,Dominadas Supinas con Banda Elástica,,"Coloca la banda elástica en la barra de dominadas y pasa un extremo por el otro para dejarla bien sujeta.

Introduce un pie (o las rodillas, según la banda) dentro de la banda y cuélgate de la barra con el agarre elegido.

Aprieta el abdomen y mantén el cuerpo en línea recta, sin balancearte.

Inicia el movimiento llevando los codos hacia abajo y atrás, ayudándote de la banda para subir.

Sube el pecho hacia la barra hasta que la barbilla la supere o llegues a tu máximo controlado.

Baja despacio estirando los brazos, dejando que la banda te ayude sin “caerte” abajo.

Mantén el control en todo momento y repite el movimiento con buena técnica.",bodyweight,"[""Bíceps"", ""Dorsal""]","[""Goma elástica"", ""Barra fija""]",beginner,,,,,,f,t,[],21
2f66c1ab-6f6b-45d5-9665-df5f8122fb62,2026-01-22 11:46:08.951302+00,2026-01-22 11:46:08.951326+00,Fondos en Paralelas,,"Agarra las paralelas con los brazos estirados y elévate hasta quedar suspendido, con el cuerpo recto.

Aprieta el abdomen y cruza ligeramente los pies o mantenlos juntos para estar estable.

Flexiona los codos y baja el cuerpo de forma controlada, inclinando un poco el torso hacia delante.

Baja con los brazos pegados al cuerpo, hasta que los codos queden cerca de los 90° o hasta donde tu movilidad lo permita sin dolor.

Empuja fuerte con los brazos para volver arriba, estirándolos sin bloquear los codos.

Mantén los hombros bajos, sin encogerlos, y el cuerpo estable.

Repite el movimiento de forma controlada y segura.",bodyweight,"[""Tríceps"", ""Pectoral"", ""Deltoides anterior"", ""Core""]","[""Barras paralelas""]",intermediate,,,,,,f,t,[],21
ced3e711-8322-4cb0-a78b-6a08c064c1d5,2026-01-22 11:48:09.019219+00,2026-01-22 11:48:09.019242+00,Dominadas Pronas con Lastre,,"Coloca el lastre (cinturón con disco, chaleco o mancuerna entre las piernas) y agárrate a la barra con las manos en pronación (palmas hacia delante), un poco más abiertas que los hombros.

Cuélgate con los brazos estirados, el cuerpo en línea recta y el abdomen apretado.

Inicia el movimiento llevando los codos hacia abajo y atrás, mientras se mantienen cerca del cuerpo, sin balancearte.

Sube el pecho hacia la barra manteniendo los hombros bajos y juntando los omóplatos.

Llega hasta que la barbilla pase la barra o lo más alto que puedas con buena técnica.

Baja despacio y controlado hasta estirar los brazos por completo, sin “caerte”.

Mantén el cuerpo firme durante todo el recorrido y repite con control.",strength,"[""Dorsal"", ""Bíceps"", ""Core"", ""Deltoides posterior""]","[""Barra de dominadas"", ""Cadena"", ""Discos"", ""Magnesio""]",advanced,,,,,,f,t,[],21
d3644f92-9fe7-405f-a2b1-462210bb2e59,2026-01-22 11:49:21.07779+00,2026-01-22 11:49:21.077814+00,Dominada Supina con Lastre,,"Coloca el lastre (cinturón con disco, chaleco o mancuerna entre las piernas) y agarra la barra con las manos en supinación (palmas mirando hacia ti), a la anchura de los hombros o un poco más cerradas.

Cuélgate con los brazos estirados, el cuerpo en línea recta y el abdomen apretado.

Inicia el movimiento llevando los codos hacia abajo y atrás y bien pegados al cuerpo, activando espalda y bíceps.

Sube el pecho hacia la barra sin balancearte ni encoger los hombros.

Llega hasta que la barbilla pase la barra o lo más alto que puedas con buena técnica.

Baja despacio y controlado hasta estirar los brazos por completo, sin perder tensión.

Mantén el cuerpo firme durante todo el movimiento y repite de forma segura.",strength,"[""Bíceps"", ""Dorsal"", ""Deltoides posterior"", ""Core""]","[""Barra de dominadas"", ""Cadena"", ""Discos"", ""Magnesio""]",advanced,,,,,,f,t,[],21
5396f6fd-a9f9-4bdb-ab57-5c61844f9220,2026-01-22 11:50:37.389001+00,2026-01-22 11:50:37.389019+00,Fondos en Paralelas con Lastre,,"Coloca el lastre (cinturón con disco, chaleco o mancuerna) y agarra las paralelas con los brazos estirados.

Eleva el cuerpo hasta quedar suspendido, aprieta el abdomen y mantén el cuerpo estable.

Flexiona los codos y baja de forma controlada, inclinando ligeramente el torso hacia delante.

Baja hasta que los codos estén cerca de 90° o hasta donde tu movilidad lo permita sin dolor.

Empuja fuerte con los brazos para volver arriba, estirándolos sin bloquear los codos.

Mantén los hombros bajos, sin encogerlos, y controla el balanceo del lastre.

Repite el movimiento de forma controlada y segura.",strength,"[""Tríceps"", ""Pectoral"", ""Deltoides anterior"", ""Core""]",[],advanced,,,,,,f,t,[],21
70912e96-b35e-4e4d-8904-39e74a674262,2026-01-22 11:51:57.863708+00,2026-01-22 11:51:57.863724+00,Press Francés con Barra Z,,"Túmbate boca arriba en un banco plano con la cabeza, la espalda y los glúteos bien apoyados, y los pies firmes en el suelo.

Agarra la barra Z con un agarre medio y sácala con los brazos estirados, colocándola encima del pecho.

Aprieta el abdomen y mantén los codos apuntando al techo, fijos y juntos, sin abrirlos.

Flexiona solo los codos y baja la barra despacio hacia la frente o justo detrás de la cabeza, sin mover los hombros.

Baja hasta notar el estiramiento del tríceps, manteniendo el control.

Empuja la barra hacia arriba estirando los brazos, apretando fuerte el tríceps arriba sin bloquear los codos.

Mantén los codos estables durante todo el movimiento y repite de forma controlada.",strength,"[""Tríceps""]","[""Barra Z"", ""Banco plano""]",intermediate,,,,,,f,t,[],21
a2bf45b4-407e-4d94-8ba6-3e6c9517b5eb,2026-01-22 11:52:49.803335+00,2026-01-22 11:52:49.803358+00,Press Francés en Multipower,,"Túmbate boca arriba en un banco plano colocado bajo el multipower, con la cabeza, la espalda y los glúteos bien apoyados y los pies firmes en el suelo.

Agarra la barra del multipower con un agarre medio (cómodo para las muñecas) y colócala con los brazos estirados encima del pecho.

Aprieta el abdomen y mantén los codos apuntando al techo, fijos y relativamente juntos.

Flexiona solo los codos y baja la barra de forma controlada hacia la frente o ligeramente detrás de la cabeza, siguiendo la guía de la máquina.

Baja hasta notar el estiramiento del tríceps, sin mover los hombros.

Empuja la barra hacia arriba estirando los brazos, apretando el tríceps arriba sin bloquear los codos.

Mantén los codos estables durante todo el recorrido y repite el movimiento de forma controlada.",strength,"[""Tríceps""]","[""Multipower""]",beginner,,,,,,f,t,[],21
66849c15-e78d-4dc3-aab5-6954b84e0563,2026-01-22 11:57:04.560507+00,2026-01-22 11:57:04.560539+00,Press Francés con Mancuernas,,"Túmbate boca arriba en un banco plano con la cabeza, la espalda y los glúteos bien apoyados y los pies firmes en el suelo.

Sujeta una mancuerna en cada mano con los brazos estirados encima del pecho y las palmas mirándose entre sí.

Aprieta el abdomen y mantén los codos apuntando al techo, fijos y sin abrirlos.

Flexiona solo los codos y baja las mancuernas de forma controlada hacia los lados de la cabeza, sin mover los hombros.

Baja hasta notar el estiramiento del tríceps, manteniendo el control.

Empuja las mancuernas hacia arriba estirando los brazos, apretando fuerte el tríceps arriba sin bloquear los codos.

Mantén los codos estables durante todo el movimiento y repite de forma controlada.",strength,"[""Tríceps""]","[""Mnacuernas"", ""Banco plano""]",beginner,,,,,,f,t,[],21
c2f2ef46-ca89-4c62-8fef-9749b312317a,2026-01-22 11:58:26.127733+00,2026-01-22 11:58:26.12775+00,Curl de Bíceps Supino con Mancuernas,,"Colócate de pie o sentado con la espalda recta, una mancuerna en cada mano y las palmas mirando al frente (agarre supino).

Mantén los brazos estirados a los lados del cuerpo, codos pegados al torso y aprieta el abdomen.

Flexiona los dos brazos a la vez, llevando las mancuernas hacia los hombros sin balancearte.

Mantén los codos quietos, evitando que se vayan hacia delante.

Aprieta el bíceps un segundo arriba, con las palmas siempre mirando al frente.

Baja despacio las mancuernas hasta estirar los brazos por completo.

Controla todo el movimiento y repite sin alternar los brazos.",strength,"[""Bíceps""]","[""Mancuernas""]",beginner,,,,,,f,t,[],21
56ffac83-748a-457c-a216-68fecdcbf7ed,2026-01-22 11:59:06.735941+00,2026-01-22 11:59:06.735956+00,Curl Predicador con Mancuerna,,"Siéntate en el banco predicador y apoya bien el brazo en el respaldo inclinado, con el pecho pegado y el hombro relajado.

Sujeta la mancuerna con la palma mirando hacia arriba (agarre supino) y deja el brazo casi estirado al inicio.

Aprieta el abdomen y mantén el brazo fijo, sin despegarlo del banco.

Flexiona el codo y sube la mancuerna de forma controlada hacia el hombro.

Aprieta el bíceps un segundo arriba sin mover el hombro.

Baja despacio la mancuerna hasta estirar casi por completo el brazo.

Mantén el control en todo el recorrido y repite; luego cambia de brazo.",strength,"[""Bíceps""]","[""Mancuerna"", ""Banco inclinado""]",intermediate,,,,,,f,t,[],21
9540d44a-31f3-467d-9127-2a2fc922e900,2026-01-22 12:00:45.793141+00,2026-01-22 12:00:45.79316+00,Curl de Bíceps Predicador en Máquina,,"Ajusta el asiento para que la axila quede bien apoyada en el banco predicador y los brazos descansen cómodamente sobre el apoyo.

Agarra las asas o la barra de la máquina predicador con las palmas mirando hacia arriba.

Empieza con los brazos casi estirados y el pecho apoyado, sin despegar los brazos del banco.

Flexiona los codos y sube el peso de forma controlada hacia ti, sin mover los hombros.

Aprieta el bíceps un segundo arriba.

Baja despacio hasta estirar casi por completo los brazos, manteniendo la tensión.

Repite el movimiento de forma controlada y sin impulsos",strength,"[""Bíceps""]","[""Máquina""]",beginner,,,,,,f,t,[],21
be72bd29-d45d-42f1-b222-b2cc0c82f521,2026-01-22 12:02:50.538203+00,2026-01-22 12:02:50.538221+00,Patada de Glúteo Contralateral,,"Colócate de pie frente a la polea baja, sujeta el soporte o la estructura con una mano y coloca el tobillero en la pierna contraria al brazo de apoyo (patada contralateral).

Inclina ligeramente el torso hacia delante, mantén la espalda recta y aprieta el abdomen para estabilizarte.

Empieza con la pierna ligeramente adelantada y la rodilla un poco flexionada.

Empuja el talón hacia atrás y arriba tirando de la polea, moviendo solo la cadera y sin arquear la espalda.

Sube hasta notar el glúteo trabajando, manteniendo la cadera estable y sin girarla.

Aprieta el glúteo un segundo arriba.

Baja la pierna despacio hasta la posición inicial, manteniendo tensión constante en la polea, y repite antes de cambiar de lado.",strength,"[""Glúteo""]","[""Polea"", ""Tobillera""]",intermediate,,,,,,f,t,[],21
9cf4279a-b374-4996-8753-0831dfb65c33,2026-01-22 12:04:28.457666+00,2026-01-22 12:04:28.457686+00,Zancadas Dinámicas,,"Colócate de pie con el pecho erguido, abdomen apretado y los pies juntos.

Da un paso largo hacia delante con una pierna y apoya bien el pie en el suelo.

Baja el cuerpo flexionando ambas rodillas hasta que la rodilla trasera se acerque al suelo, manteniendo el torso ligeramente inclinado hacia adelante.

Asegúrate de que la rodilla delantera siga la línea del pie y el talón permanezca apoyado.

Empuja fuerte con el talón del pie delantero para incorporarte y avanzar con la otra pierna.

Mantén el equilibrio y el abdomen activo en cada paso.

Repite el movimiento de forma continua y controlada mientras caminas.",bodyweight,"[""Cuádriceps"", ""Glúteo"", ""Isquio"", ""Core""]","[""Sin material""]",beginner,,,,,,f,t,[],21
